date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
5/1/2004,JPN,JPY,Japan,262,113,2.318584071,-0.0613,-0.29483,-0.31101,0,0.84595,38810.83201,2.901589672,-0.06809,-0.39256,-0.38269,0,0.28154
5/1/2004,KOR,KRW,South Korea,3200,1177,2.718776551,0.10072,-0.17312,-0.19209,0.1726,1.16456,13174.76826,2.279630131,0.3909,-0.09338,-0.07865,0.49253,0.91274
5/1/2004,LKA,LKR,Sri Lanka,140,99,1.414141414,-0.42747,-0.56991,-0.57977,-0.39008,0.12587,,,,,,,
5/1/2004,MEX,MXN,Mexico,24,11.6,2.068965517,-0.16236,-0.37075,-0.38519,-0.10766,0.64721,7885.174278,2.151298672,0.1216,-0.26892,-0.25704,0.20355,0.54241
5/1/2004,MYS,MYR,Malaysia,5.04,3.8,1.326315789,-0.46303,-0.59662,-0.60587,-0.42796,0.05595,8272.015298,2.160683868,-0.28412,-0.53337,-0.52579,-0.23181,-0.01553
5/1/2004,NOR,NOK,Norway,35.5,6.8491,5.183162751,1.09845,0.57639,0.54022,1.23549,3.12659,23932.7064,2.540629726,1.37925,0.55084,0.57604,1.55309,2.2719
5/1/2004,NZL,NZD,New Zealand,4.35,1.64,2.652439024,0.07386,-0.1933,-0.2118,0.14399,1.11175,19211.93482,2.426098535,0.27504,-0.1689,-0.1554,0.3682,0.75341
5/1/2004,PAK,PKR,Pakistan,110,57.76,1.904432133,-0.22897,-0.42079,-0.43408,-0.17862,0.51622,951.6694885,1.983084102,0.11998,-0.26997,-0.25811,0.20181,0.54018
5/1/2004,PER,PEN,Peru,8.99,3.49,2.575931232,0.04289,-0.21657,-0.23454,0.11099,1.05084,1930.87016,2.006840604,0.49695,-0.02426,-0.0084,0.60633,1.05858
5/1/2004,PHL,PHP,Philippines,69,55.9,1.234347048,-0.50026,-0.62459,-0.6332,-0.46763,-0.01727,1940.169464,2.007066215,-0.28276,-0.53249,-0.5249,-0.23036,-0.01367
5/1/2004,POL,PLN,Poland,6.3,3.87,1.627906977,-0.34093,-0.50489,-0.51625,-0.29789,0.29606,8326.912224,2.162015728,-0.12187,-0.42762,-0.41832,-0.05771,0.20758
5/1/2004,RUS,RUB,Russia,42,29,1.448275862,-0.41365,-0.55953,-0.56963,-0.37536,0.15305,4696.663304,2.073941835,-0.18559,-0.46915,-0.46053,-0.12609,0.11996
5/1/2004,SAU,SAR,Saudi Arabia,2.4,3.7502,0.639965868,-0.7409,-0.80536,-0.80983,-0.72398,-0.49049,38352.26839,2.890464407,-0.74179,-0.83169,-0.82896,-0.72292,-0.64491
5/1/2004,SGP,SGD,Singapore,3.3,1.71,1.929824561,-0.21869,-0.41307,-0.42653,-0.16767,0.53644,29699.23434,2.680532135,-0.16038,-0.45272,-0.44383,-0.09903,0.15463
5/1/2004,SWE,SEK,Sweden,30,7.61,3.94218134,0.59602,0.19896,0.17146,0.70025,2.13858,23974.39419,2.541641119,0.80888,0.17906,0.19822,0.94104,1.48753
5/1/2004,THA,THB,Thailand,59,40.8,1.446078431,-0.41454,-0.5602,-0.57028,-0.37631,0.1513,3769.991896,2.051459751,-0.17792,-0.46415,-0.45544,-0.11785,0.13051
5/1/2004,TUR,TRY,Turkey,3950000,1531000,2.580013063,0.04454,-0.21532,-0.23333,0.11275,1.05409,0.003410043,1.95999562,0.53516,0.00065,0.0169,0.64733,1.11112
5/1/2004,TWN,TWD,Taiwan,75,33.4,2.245508982,-0.09089,-0.31706,-0.33273,-0.03152,0.78777,15546.14885,2.337162473,0.1205,-0.26963,-0.25777,0.20237,0.54089
5/1/2004,UKR,UAH,Ukraine,7.25,5.3315,1.359842446,-0.44946,-0.58642,-0.59591,-0.4135,0.08264,,,,,,,
5/1/2004,URY,UYU,Uruguay,29.8,29.735,1.002185976,-0.59426,-0.6952,-0.70219,-0.56776,-0.20211,,,,,,,
5/1/2004,USA,USD,United States,2.47,1,2.47,0,-0.24878,-0.26602,0.06531,0.9665,37945.761,2.880602083,0,-0.34818,-0.33759,0.07307,0.37518
5/1/2004,VEN,VEF,Venezuela,4400,2977,1.477997985,-0.40162,-0.55049,-0.5608,-0.36254,0.17671,,,,,,,
5/1/2004,ZAF,ZAR,South Africa,12.4,6.66,1.861861862,-0.24621,-0.43374,-0.44673,-0.19698,0.48233,5819.648271,2.101186704,0.0334,-0.32641,-0.31546,0.10891,0.42112
6/1/2005,ARE,AED,UAE,9,3.6725,2.450646698,-0.05014,-0.31606,-0.28769,0.04608,0.93167,,,,,,,
6/1/2005,ARG,ARS,Argentina,4.75,2.897,1.639627201,-0.36449,-0.5424,-0.52342,-0.30011,0.2924,6028.165655,2.268299394,-0.05539,-0.43391,-0.36419,0.07049,0.22799
6/1/2005,AUS,AUD,Australia,3.25,1.3015,2.497118709,-0.03212,-0.30309,-0.27418,0.06592,0.9683,33241.46225,3.167785147,0.03012,-0.38266,-0.30663,0.1674,0.33916
6/1/2005,BRA,BRL,Brazil,5.9,2.4648,2.393703343,-0.07221,-0.33195,-0.30424,0.02178,0.88679,4141.852851,2.205950774,0.41801,-0.1502,-0.04555,0.60698,0.84341
6/1/2005,CAN,CAD,Canada,3.28,1.2494,2.625260125,0.01754,-0.26733,-0.23693,0.12062,1.06931,31231.27048,3.101341934,0.10619,-0.33708,-0.25543,0.2536,0.43804
6/1/2005,CHE,CHF,Switzerland,6.3,1.2475,5.0501002,0.9574,0.40941,0.46788,1.15569,2.98063,27308.08781,2.971668305,1.22078,0.33088,0.49479,1.51673,1.88701
6/1/2005,CHL,CLP,Chile,1500,592.45,2.531859229,-0.01866,-0.29339,-0.26408,0.08075,0.99568,5737.75347,2.25870035,0.46483,-0.12215,-0.01403,0.66004,0.90427
6/1/2005,CHN,CNY,China,10.5,8.2764,1.268667537,-0.50827,-0.64593,-0.63124,-0.45846,0,2607.729594,2.155243135,-0.23077,-0.53901,-0.48224,-0.12826,0
6/1/2005,COL,COP,Colombia,6500,2327.7,2.792456073,0.08235,-0.22067,-0.18833,0.19199,1.20109,2642.435199,2.156390266,0.69225,0.01414,0.13904,0.91777,1.19992
6/1/2005,CRI,CRC,Costa Rica,1130,475.3,2.377445824,-0.07851,-0.33649,-0.30896,0.01484,0.87397,,,,,,,
6/1/2005,CZE,CZK,Czech Republic,56.42,24.5409,2.299019188,-0.10891,-0.35838,-0.33176,-0.01864,0.81215,12710.90077,2.489184982,0.20696,-0.27669,-0.18761,0.3678,0.56904
6/1/2005,DNK,DKK,Denmark,27.75,6.0647,4.575659142,0.77351,0.277,0.32998,0.95317,2.60667,24849.63055,2.890408496,1.06871,0.23975,0.39244,1.3444,1.68932
6/1/2005,EGY,EGP,Egypt,9,5.8,1.551724138,-0.39856,-0.56694,-0.54897,-0.33763,0.22311,1850.648907,2.130219218,-0.04809,-0.42953,-0.35928,0.07877,0.23748
6/1/2005,EUZ,EUR,Euro area,2.92,0.814929509,3.583131998,0.38881,0,0.04149,0.5295,1.82433,22299.01624,2.806102605,0.66865,0,0.12316,0.89102,1.16924
6/1/2005,GBR,GBP,Britain,1.88,0.546448087,3.440400003,0.33349,-0.03983,0,0.46857,1.71182,28956.22928,3.026144607,0.48568,-0.10965,0,0.68367,0.93138
6/1/2005,HKG,HKD,Hong Kong,12,7.7807,1.542277687,-0.40222,-0.56957,-0.55172,-0.34166,0.21567,39943.20611,3.389299034,-0.40535,-0.64364,-0.59975,-0.32611,-0.22696
6/1/2005,HUN,HUF,Hungary,530,203.643,2.602593755,0.00876,-0.27365,-0.24352,0.11094,1.05144,9181.961129,2.372542336,0.4335,-0.14092,-0.03512,0.62454,0.86355
6/1/2005,IDN,IDR,Indonesia,14600,9545,1.529596647,-0.40713,-0.57311,-0.5554,-0.34708,0.20567,1798.306874,2.128489148,-0.0609,-0.43721,-0.3679,0.06425,0.22083
6/1/2005,JPN,JPY,Japan,250,106.715,2.342688469,-0.09198,-0.34619,-0.31907,0,0.84657,42365.97875,3.469379353,-0.11759,-0.47119,-0.40606,0,0.14713
6/1/2005,KOR,KRW,South Korea,2500,1005.5,2.486325211,-0.03631,-0.3061,-0.27732,0.06131,0.95979,18706.33856,2.687353214,0.20904,-0.27544,-0.18621,0.37016,0.57174
6/1/2005,LKA,LKR,Sri Lanka,175,99.945,1.75096303,-0.32133,-0.51133,-0.49106,-0.25258,0.38016,,,,,,,
6/1/2005,MEX,MXN,Mexico,28,10.8675,2.576489533,-0.00136,-0.28094,-0.25111,0.0998,1.03086,7346.968052,2.311889996,0.45636,-0.12723,-0.01974,0.65044,0.89326
6/1/2005,MYS,MYR,Malaysia,5.25,3.8,1.381578947,-0.4645,-0.61442,-0.59842,-0.41026,0.089,8852.216377,2.361643226,-0.23552,-0.54186,-0.48543,-0.13364,-0.00618
6/1/2005,NOR,NOK,Norway,39,6.4326,6.06286727,1.34995,0.69206,0.76226,1.588,3.77893,23494.82841,2.845627989,1.78424,0.66856,0.87405,2.15527,2.6195
6/1/2005,NZL,NZD,New Zealand,4.45,1.4023,3.173358055,0.22998,-0.11436,-0.07762,0.35458,1.50133,20372.81694,2.74243561,0.51213,-0.0938,0.0178,0.71364,0.96576
6/1/2005,PAK,PKR,Pakistan,130,59.62,2.18047635,-0.15485,-0.39146,-0.36621,-0.06924,0.71871,896.0070092,2.098665276,0.35773,-0.18633,-0.08612,0.53867,0.76505
6/1/2005,PER,PEN,Peru,8.99,3.2546,2.762244208,0.07064,-0.2291,-0.19712,0.17909,1.17728,2143.962494,2.139914162,0.68683,0.0109,0.13539,0.91163,1.19288
6/1/2005,PHL,PHP,Philippines,80,54.55,1.466544455,-0.43157,-0.59071,-0.57373,-0.37399,0.15597,1857.519278,2.130446305,-0.10044,-0.4609,-0.39451,0.01944,0.16943
6/1/2005,POL,PLN,Poland,6.5,3.3096,1.963983563,-0.23877,-0.45188,-0.42914,-0.16165,0.54807,8798.198511,2.359857764,0.08757,-0.34823,-0.26796,0.23251,0.41384
6/1/2005,RUS,RUB,Russia,42,28.4055,1.478586893,-0.4269,-0.58735,-0.57023,-0.36885,0.16546,6010.032047,2.267700021,-0.14795,-0.48938,-0.42649,-0.0344,0.10767
6/1/2005,SAU,SAR,Saudi Arabia,9,3.7501,2.399936002,-0.06979,-0.33021,-0.30243,0.02444,0.8917,11855.02289,2.460895504,0.27442,-0.23626,-0.1422,0.44425,0.65674
6/1/2005,SGP,SGD,Singapore,3.6,1.6607,2.167760583,-0.15978,-0.39501,-0.36991,-0.07467,0.70869,29628.91493,3.048379002,-0.07072,-0.44309,-0.37451,0.05312,0.20807
6/1/2005,SWE,SEK,Sweden,31,7.4402,4.166554663,0.61494,0.16282,0.21107,0.77854,2.2842,25048.61561,2.896985584,0.87948,0.12635,0.26506,1.12994,1.44331
6/1/2005,THA,THB,Thailand,60,40.53,1.4803849,-0.42621,-0.58685,-0.56971,-0.36808,0.16688,4208.281774,2.208146461,-0.1239,-0.47497,-0.4103,-0.00715,0.13893
6/1/2005,TUR,TRY,Turkey,4,1.369,2.92184076,0.1325,-0.18456,-0.15073,0.24722,1.30308,4532.865855,2.218874994,0.7208,0.03125,0.15826,0.95012,1.23703
6/1/2005,TWN,TWD,Taiwan,75,31.175,2.405773857,-0.06753,-0.32858,-0.30073,0.02693,0.8963,16624.37861,2.618537835,0.20061,-0.28049,-0.19188,0.36061,0.56079
6/1/2005,UKR,UAH,Ukraine,7.25,5.06,1.432806324,-0.44465,-0.60012,-0.58353,-0.38839,0.12938,,,,,,,
6/1/2005,URY,UYU,Uruguay,44,24.125,1.823834197,-0.29309,-0.49099,-0.46988,-0.22148,0.4376,,,,,,,
6/1/2005,USA,USD,United States,2.58,1,2.58,0,-0.27996,-0.25009,0.1013,1.03363,39405.354,3.371521316,0,-0.40071,-0.32691,0.13326,0.3
6/1/2005,VEN,VEF,Venezuela,5600,2629.62,2.129585263,-0.17458,-0.40566,-0.38101,-0.09097,0.6786,,,,,,,
6/1/2005,ZAF,ZAR,South Africa,13.95,6.6482,2.098312325,-0.1867,-0.41439,-0.3901,-0.10431,0.65395,5864.135449,2.262877676,0.21176,-0.27381,-0.18438,0.37324,0.57528
1/1/2006,ARG,ARS,Argentina,4.75,3.0638,1.550362295,-0.41934,-0.55878,-0.53248,-0.29114,0.19069,7133.507577,2.293827475,-0.21085,-0.48137,-0.41476,-0.01728,0.14142
1/1/2006,AUS,AUD,Australia,3.25,1.3308,2.442140066,-0.08534,-0.30499,-0.26356,0.1166,0.87559,36653.7411,2.998406728,-0.04903,-0.37503,-0.29475,0.18423,0.37548
1/1/2006,BRA,BRL,Brazil,6.2,2.2615,2.741543224,0.0268,-0.21978,-0.17327,0.25349,1.10553,4595.287906,2.23324608,0.43333,-0.05802,0.06298,0.78491,1.07315
1/1/2006,CAN,CAD,Canada,3.52,1.1704,3.007518797,0.12641,-0.14409,-0.09306,0.3751,1.3098,31761.83834,2.881648397,0.21859,-0.19915,-0.09628,0.51749,0.76255
1/1/2006,CHE,CHF,Switzerland,6.3,1.2776,4.931120852,0.84686,0.40335,0.48701,1.25461,2.78715,28872.6858,2.812691052,1.04698,0.34526,0.51806,1.54907,1.96072
1/1/2006,CHL,CLP,Chile,1560,522.75,2.984218077,0.11768,-0.15072,-0.10009,0.36444,1.29191,6451.252473,2.277543633,0.52986,0.00541,0.13456,0.90512,1.21277
1/1/2006,CHN,CNY,China,10.5,8.0641,1.302067187,-0.51233,-0.62944,-0.60735,-0.40467,0,3156.477814,2.198905032,-0.30862,-0.54563,-0.48727,-0.13904,0
1/1/2006,CZE,CZK,Czech Republic,62,23.8375,2.600943891,-0.02586,-0.2598,-0.21567,0.1892,0.99755,13042.57939,2.434863263,0.24723,-0.18033,-0.07504,0.55315,0.80397
1/1/2006,DNK,DKK,Denmark,27.75,6.1769,4.492544804,0.6826,0.27853,0.35475,1.05408,2.45032,26910.85736,2.765866774,0.89649,0.24636,0.40645,1.36167,1.74305
1/1/2006,EGY,EGP,Egypt,9.25,5.74,1.611498258,-0.39644,-0.54138,-0.51404,-0.26319,0.23765,2125.425357,2.17429621,-0.13463,-0.43129,-0.35824,0.07763,0.25165
1/1/2006,EUZ,EUR,Euro area,2.91,0.82815735,3.513825,0.31604,0,0.05962,0.60659,1.69865,23994.36908,2.696256988,0.52163,0,0.12845,0.89486,1.20086
1/1/2006,GBR,GBP,Britain,1.88,0.566925563,3.316131998,0.242,-0.05626,0,0.5162,1.54682,31333.20981,2.871418032,0.34842,-0.11383,0,0.67916,0.95033
1/1/2006,HKG,HKD,Hong Kong,12,7.7512,1.548147384,-0.42017,-0.55941,-0.53315,-0.29216,0.18899,43105.92581,3.152405357,-0.4266,-0.62316,-0.57476,-0.28595,-0.17064
1/1/2006,HUN,HUF,Hungary,560,206.956,2.705889175,0.01344,-0.22993,-0.18402,0.23719,1.07815,9948.575747,2.361016599,0.33814,-0.12059,-0.00763,0.66636,0.93546
1/1/2006,IDN,IDR,Indonesia,14600,9460,1.543340381,-0.42197,-0.56078,-0.5346,-0.29435,0.1853,2091.969499,2.173497697,-0.17093,-0.45514,-0.38515,0.03243,0.19916
1/1/2006,JPN,JPY,Japan,250,114.305,2.187130922,-0.18085,-0.37756,-0.34046,0,0.67974,44263.72907,3.180039425,-0.19697,-0.47226,-0.40447,0,0.16149
1/1/2006,KOR,KRW,South Korea,2500,977.45,2.557675584,-0.04207,-0.27211,-0.22872,0.16942,0.96432,20943.19352,2.62343253,0.13832,-0.25191,-0.15581,0.41753,0.64645
1/1/2006,MEX,MXN,Mexico,28,10.5425,2.655916528,-0.00527,-0.24415,-0.19909,0.21434,1.03977,8401.401784,2.324089158,0.33429,-0.12311,-0.01048,0.66157,0.9299
1/1/2006,MYS,MYR,Malaysia,5.5,3.7488,1.46713615,-0.45051,-0.58247,-0.55758,-0.3292,0.12677,9675.359585,2.354495565,-0.27245,-0.52186,-0.46044,-0.094,0.05231
1/1/2006,NZL,NZD,New Zealand,4.45,1.4467,3.075965992,0.15205,-0.12461,-0.07242,0.40639,1.36237,22453.4448,2.659478712,0.35044,-0.1125,0.0015,0.68168,0.95325
1/1/2006,PER,PEN,Peru,9.5,3.446,2.756819501,0.03252,-0.21544,-0.16866,0.26047,1.11726,2307.265042,2.1786363,0.47745,-0.02903,0.09569,0.83985,1.13696
1/1/2006,PHL,PHP,Philippines,82,52.58,1.559528338,-0.41591,-0.55617,-0.52971,-0.28695,0.19773,2074.82356,2.173088463,-0.16208,-0.44932,-0.37859,0.04345,0.21196
1/1/2006,POL,PLN,Poland,6.5,3.1151,2.086610382,-0.2185,-0.40617,-0.37077,-0.04596,0.60254,10036.11348,2.36310592,0.03097,-0.32245,-0.23542,0.28385,0.49118
1/1/2006,RUS,RUB,Russia,46,28.67,1.604464597,-0.39908,-0.54339,-0.51616,-0.26641,0.23224,7350.350148,2.299003002,-0.18515,-0.46448,-0.3957,0.01472,0.17859
1/1/2006,SGP,SGD,Singapore,3.6,1.6353,2.20143093,-0.17549,-0.37349,-0.33614,0.00654,0.69072,34609.09625,2.949605815,-0.12857,-0.42731,-0.35374,0.08517,0.26042
1/1/2006,SWE,SEK,Sweden,33,7.7119,4.279101129,0.60266,0.21779,0.29039,0.95649,2.28639,25373.32854,2.72916954,0.83067,0.2031,0.35765,1.27971,1.64786
1/1/2006,THA,THB,Thailand,60,39.755,1.50924412,-0.43474,-0.57048,-0.54488,-0.30994,0.15911,4761.352527,2.237209656,-0.21233,-0.48235,-0.41586,-0.01913,0.13927
1/1/2006,TUR,TRY,Turkey,4.1,1.3365,3.067714179,0.14896,-0.12696,-0.07491,0.40262,1.35603,5581.001363,2.256772765,0.58714,0.04306,0.17704,0.97645,1.29562
1/1/2006,TWN,TWD,Taiwan,75,31.9495,2.347454577,-0.1208,-0.33194,-0.29211,0.0733,0.80287,18194.89442,2.557837029,0.07155,-0.29578,-0.20533,0.33439,0.54988
1/1/2006,USA,USD,United States,2.67,1,2.67,0,-0.24014,-0.19485,0.22078,1.05059,41641.617,3.117455714,0,-0.34281,-0.25839,0.24528,0.44639
1/1/2006,VEN,VEF,Venezuela,5900,2615.92,2.255420655,-0.15527,-0.35813,-0.31986,0.03122,0.73218,,,,,,,
1/1/2006,ZAF,ZAR,South Africa,13.95,6.0803,2.294294689,-0.14071,-0.34707,-0.30814,0.049,0.76204,6657.659738,2.282470094,0.17364,-0.2287,-0.12962,0.46151,0.69753
5/1/2006,ARE,AED,UAE,9,3.6726,2.450579971,-0.1185,-0.34945,-0.32824,0.09889,0.87318,,,,,,,
5/1/2006,ARG,ARS,Argentina,7,3.0565,2.290201211,-0.17619,-0.39202,-0.3722,0.02697,0.75059,5040.019666,2.361570027,0.20054,-0.24244,-0.16375,0.55365,0.71223
5/1/2006,AUS,AUD,Australia,3.25,1.33253,2.438969479,-0.12267,-0.35253,-0.33142,0.09368,0.8643,38163.82033,3.338905156,-0.09571,-0.42938,-0.37011,0.17026,0.28971
5/1/2006,BRA,BRL,Brazil,6.4,2.3045,2.777175092,-0.00102,-0.26275,-0.23871,0.24534,1.12282,4635.087919,2.349622303,0.46322,-0.07669,0.01922,0.89359,1.08687
5/1/2006,CAN,CAD,Canada,3.52,1.12045,3.141594895,0.13007,-0.166,-0.13881,0.40875,1.40138,33070.37849,3.18862048,0.2197,-0.23036,-0.15041,0.57844,0.73955
5/1/2006,CHE,CHF,Switzerland,6.3,1.20885,5.21156471,0.87466,0.38351,0.42862,1.33697,2.98362,30062.1972,3.099862512,1.08128,0.31331,0.44973,1.69343,1.96836
5/1/2006,CHL,CLP,Chile,1560,529.95,2.943673932,0.05888,-0.21855,-0.19307,0.32,1.25009,6717.03441,2.411051227,0.51143,-0.04627,0.0528,0.95598,1.15563
5/1/2006,CHN,CNY,China,10.5,8.026,1.308248193,-0.52941,-0.6527,-0.64138,-0.41336,0,3286.519971,2.309832097,-0.29884,-0.55756,-0.5116,-0.09262,0
5/1/2006,COL,COP,Colombia,6500,2503.6,2.596261384,-0.06609,-0.31077,-0.2883,0.16422,0.98453,3178.118755,2.306633663,0.3934,-0.12075,-0.02942,0.80323,0.98728
5/1/2006,CRI,CRC,Costa Rica,1130,509.535,2.217708303,-0.20226,-0.41127,-0.39207,-0.00554,0.69517,,,,,,,
5/1/2006,CZE,CZK,Czech Republic,59.05,22.1078,2.671002994,-0.03921,-0.29093,-0.26781,0.19773,1.04166,14258.33489,2.633561257,0.25556,-0.20773,-0.12543,0.62484,0.79069
5/1/2006,DNK,DKK,Denmark,27.75,5.81825,4.769475358,0.71564,0.26615,0.30743,1.13873,2.6457,28019.54436,3.039592967,0.9425,0.22574,0.35306,1.51383,1.77042
5/1/2006,EGY,EGP,Egypt,9.5,5.77075,1.646233159,-0.40783,-0.56298,-0.54873,-0.2618,0.25835,2154.753126,2.276438722,-0.10476,-0.43509,-0.37641,0.15855,0.27681
5/1/2006,EUZ,EUR,Euro area,2.939573529,0.780365992,3.766916497,0.35501,0,0.0326,0.68916,1.87936,24731.56109,2.942579295,0.58476,0,0.10388,1.05087,1.26021
5/1/2006,GBR,GBP,Britain,1.94,0.531801744,3.647976002,0.31222,-0.03158,0,0.63583,1.78844,31615.09861,3.145681683,0.43563,-0.0941,0,0.85788,1.04752
5/1/2006,HKG,HKD,Hong Kong,12,7.7533,1.547728064,-0.44326,-0.58913,-0.57573,-0.30597,0.18305,44881.82537,3.537123422,-0.45831,-0.65819,-0.62268,-0.29899,-0.22744
5/1/2006,HUN,HUF,Hungary,560,206.3444,2.713909367,-0.02377,-0.27954,-0.25605,0.21697,1.07446,10358.44216,2.518492875,0.33401,-0.15822,-0.07078,0.72638,0.90259
5/1/2006,IDN,IDR,Indonesia,14600,9325,1.565683646,-0.4368,-0.58436,-0.57081,-0.29792,0.19678,2178.155508,2.277129222,-0.14882,-0.4629,-0.4071,0.10153,0.21397
5/1/2006,JPN,JPY,Japan,250,112.105,2.230052183,-0.19782,-0.40799,-0.38869,0,0.70461,46087.32839,3.572692421,-0.22728,-0.5124,-0.46175,0,0.10207
5/1/2006,KOR,KRW,South Korea,2500,952.4,2.624947501,-0.05577,-0.30316,-0.28044,0.17708,1.00646,21806.02172,2.85625972,0.1377,-0.2821,-0.20752,0.47232,0.62261
5/1/2006,LKA,LKR,Sri Lanka,190,102.955,1.845466466,-0.33616,-0.51009,-0.49411,-0.17246,0.41064,,,,,,,
5/1/2006,MEX,MXN,Mexico,29,11.3031,2.565667826,-0.0771,-0.31889,-0.29669,0.1505,0.96115,8445.888091,2.462061963,0.29005,-0.18596,-0.1014,0.66948,0.83989
5/1/2006,MYS,MYR,Malaysia,5.5,3.6295,1.515360242,-0.45491,-0.59772,-0.5846,-0.32048,0.15831,10073.96991,2.510099371,-0.25264,-0.52841,-0.47942,-0.03282,0.0659
5/1/2006,NOR,NOK,Norway,43,6.1023,7.046523442,1.53472,0.87063,0.93163,2.1598,4.38623,25135.71511,2.954504071,1.95254,0.86308,1.05662,2.82095,3.21095
5/1/2006,NZL,NZD,New Zealand,4.45,1.62101,2.745202065,-0.01252,-0.27123,-0.24747,0.231,1.09838,23378.49309,2.902656313,0.1708,-0.26121,-0.18447,0.51516,0.66982
5/1/2006,PAK,PKR,Pakistan,130,60.055,2.164682374,-0.22134,-0.42534,-0.40661,-0.02931,0.65464,1089.801871,2.245016777,0.19366,-0.24679,-0.16855,0.54474,0.70241
5/1/2006,PER,PEN,Peru,9.5,3.261,2.913216805,0.04792,-0.22663,-0.20142,0.30634,1.22681,2402.320905,2.28374334,0.57918,-0.00352,0.09999,1.04365,1.25225
5/1/2006,PHL,PHP,Philippines,85,52.625,1.6152019,-0.41899,-0.57121,-0.55723,-0.27571,0.23463,2084.057188,2.274352802,-0.12083,-0.44523,-0.3876,0.13776,0.25389
5/1/2006,POL,PLN,Poland,6.5,3.09915,2.097349273,-0.24556,-0.44322,-0.42506,-0.05951,0.60317,10449.58632,2.521182131,0.02985,-0.35016,-0.28265,0.33275,0.46878
5/1/2006,RUS,RUB,Russia,48,27.06375,1.773590134,-0.36202,-0.52917,-0.51382,-0.20469,0.3557,7334.291331,2.429263717,-0.09618,-0.42968,-0.37043,0.16966,0.28905
5/1/2006,SAU,SAR,Saudi Arabia,9,3.749,2.400640171,-0.13646,-0.3627,-0.34193,0.0765,0.835,14932.47501,2.653452115,0.12001,-0.29326,-0.21985,0.44943,0.59737
5/1/2006,SGP,SGD,Singapore,3.6,1.5873,2.268002268,-0.18417,-0.39792,-0.37828,0.01702,0.73362,36034.93917,3.276091399,-0.14298,-0.45921,-0.40303,0.10909,0.2223
5/1/2006,SWE,SEK,Sweden,33,7.28455,4.530135698,0.62955,0.20261,0.24182,1.0314,2.46275,26418.67166,2.992358378,0.87414,0.18261,0.30545,1.42537,1.67293
5/1/2006,THA,THB,Thailand,60,38.445,1.560671089,-0.43861,-0.58569,-0.57218,-0.30016,0.19295,4957.513118,2.359135628,-0.18104,-0.48323,-0.42955,0.05984,0.16802
5/1/2006,TUR,TRY,Turkey,4.2,1.5415,2.724618878,-0.01992,-0.2767,-0.25311,0.22177,1.08265,5672.574776,2.380233897,0.41707,-0.10581,-0.01293,0.83386,1.02105
5/1/2006,TWN,TWD,Taiwan,75,32.141,2.333468156,-0.16062,-0.38054,-0.36034,0.04637,0.78366,18944.49682,2.771828925,0.04218,-0.34238,-0.27406,0.3487,0.48637
5/1/2006,UKR,UAH,Ukraine,8.5,5.05,1.683168317,-0.39454,-0.55317,-0.5386,-0.24523,0.28658,,,,,,,
5/1/2006,URY,UYU,Uruguay,42.28,23.925,1.767189133,-0.36432,-0.53087,-0.51557,-0.20756,0.35081,,,,,,,
5/1/2006,USA,USD,United States,2.78,1,2.78,0,-0.262,-0.23793,0.24661,1.12498,41641.617,3.441519372,0,-0.36899,-0.30344,0.29412,0.42621
5/1/2006,VEN,VEF,Venezuela,5701.25,2519.58,2.262777923,-0.18605,-0.3993,-0.37972,0.01467,0.72962,,,,,,,
5/1/2006,ZAF,ZAR,South Africa,13.95,6.597,2.114597544,-0.23935,-0.43864,-0.42034,-0.05177,0.61636,6931.945345,2.417392287,0.08289,-0.31668,-0.2457,0.4014,0.54444
1/1/2007,ARE,AED,UAE,10,3.6726,2.722866634,-0.05783,-0.28519,-0.28976,0.18236,0.9244,,,,,,,
1/1/2007,ARG,ARS,Argentina,8.25,3.08875,2.670983408,-0.07578,-0.29881,-0.30329,0.15983,0.88773,5287.730361,2.489294583,0.3086,-0.13943,-0.0849,0.62962,0.85699
1/1/2007,AUS,AUD,Australia,3.45,1.266865,2.723257806,-0.0577,-0.28509,-0.28966,0.18253,0.92467,39761.79862,3.410442388,-0.02615,-0.35957,-0.31899,0.21274,0.38195
1/1/2007,BRA,BRL,Brazil,6.4,2.1335,2.999765643,0.03798,-0.2125,-0.21753,0.30259,1.1201,5283.327761,2.489176945,0.46975,-0.03345,0.02779,0.8303,1.08567
1/1/2007,CAN,CAD,Canada,3.63,1.17485,3.089756139,0.06912,-0.18887,-0.19406,0.34167,1.1837,35145.56387,3.287096502,0.14637,-0.24612,-0.19835,0.42759,0.62677
1/1/2007,CHE,CHF,Switzerland,6.3,1.2485,5.046055266,0.74604,0.3247,0.31623,1.19116,2.56632,32216.92548,3.208843224,0.91786,0.26124,0.34115,1.38833,1.72156
1/1/2007,CHL,CLP,Chile,1670,540.15,3.091733778,0.0698,-0.18835,-0.19354,0.34253,1.1851,7321.439468,2.543635331,0.48238,-0.02515,0.03662,0.84603,1.10359
1/1/2007,CHN,CNY,China,11,7.7743,1.414918385,-0.51041,-0.62855,-0.63093,-0.3856,0,3770.592195,2.44875662,-0.29531,-0.53658,-0.50721,-0.12244,0
