goodreads_link,title,animal,animal_group,pronoun,num_ratings,avg_ratings,num_reviews,author,pub_year,pub_date,decade,decade_category,book_cover_image,description,ISBN,publisher
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,The Berenstain Bears Trick or Treat,bear,bear,he/him,7877,4.25,128,Stan Berenstain,1989,"January 1, 1989",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",9780679800910,Random House Books for Young Readers
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,The Berenstain Bears Trick or Treat,bear,bear,she/her,7877,4.25,128,Stan Berenstain,1989,"January 1, 1989",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",9780679800910,Random House Books for Young Readers
https://www.goodreads.com/book/show/2051483.Arthur_s_Halloween,Arthur's Halloween,aardvark,aardvark,he/him,7668,4.12,192,Marc Brown,1982,"September 30, 1982",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344268373i/2051483.jpg,"BESTSELLING CLASSIC SERIES! More than 5 million Arthur Adventure books sold!Get spooked with Arthur this Halloween!With all of his classmates in costumes, Arthur can't tell who's who at the school Halloween party, and he nearly faints when Buster passes around bowls of ""eyeballs"" and ""brains!"" But when Arthur's little sister wanders off into the scariest house on the street while trick-or-treating, he's got to find the courage to go in and save her. Will Arthur and D.W. make it out alive?Show more",9780316110594,"Little, Brown Books for Young Readers"
https://www.goodreads.com/book/show/2051483.Arthur_s_Halloween,Arthur's Halloween,aardvark,aardvark,she/her,7668,4.12,192,Marc Brown,1982,"September 30, 1982",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344268373i/2051483.jpg,"BESTSELLING CLASSIC SERIES! More than 5 million Arthur Adventure books sold!Get spooked with Arthur this Halloween!With all of his classmates in costumes, Arthur can't tell who's who at the school Halloween party, and he nearly faints when Buster passes around bowls of ""eyeballs"" and ""brains!"" But when Arthur's little sister wanders off into the scariest house on the street while trick-or-treating, he's got to find the courage to go in and save her. Will Arthur and D.W. make it out alive?Show more",9780316110594,"Little, Brown Books for Young Readers"
https://www.goodreads.com/book/show/2051483.Arthur_s_Halloween,Arthur's Halloween,aardvark,aardvark,she/her,7668,4.12,192,Marc Brown,1982,"September 30, 1982",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344268373i/2051483.jpg,"BESTSELLING CLASSIC SERIES! More than 5 million Arthur Adventure books sold!Get spooked with Arthur this Halloween!With all of his classmates in costumes, Arthur can't tell who's who at the school Halloween party, and he nearly faints when Buster passes around bowls of ""eyeballs"" and ""brains!"" But when Arthur's little sister wanders off into the scariest house on the street while trick-or-treating, he's got to find the courage to go in and save her. Will Arthur and D.W. make it out alive?Show more",9780316110594,"Little, Brown Books for Young Readers"
https://www.goodreads.com/book/show/244115.Skippyjon_Jones_in_Mummy_Trouble,"Skippyjon Jones in Mummy Trouble (Skippyjon Jones, #3)",kitten,cat,he/him,12482,4.25,266,Judy Schachner,2006,"January 1, 2006",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435812618i/244115.jpg,"The Siamese kitty boy who thinks he is a chihuahua just can't stay out of trouble.Skippyjon Jones can't stop his overactive imagination. This time, it takes him to ancient Egypt. Who should be wiating for him there but his old Chihuahua chums? They want to visit the Under Mundo—the underworld—where mummitos""rest in peas.""But they need the brains and bravery of El Skippito, Skippyjon's Zorro-like alter ego, to answer the Finx's riddle and enter the oldy, moldy tomb of the mummy. Sounds like big trouble. But El Skipito gets the job done, yes, indeed-o.Rhymes and riddles, rollicking wordplay, andmuchfun await all the readers who have fallen in love with the kitty withgiganticoears and an even bigger hear.¡Vamonos!Judy Schnachneris the author/illustrator of the wildly popularSkippyjon Jonesseries,The Grannyman,a book about an old Siamese cat, which won the Nebraska Golden Sower Award, andYo, Vikings!,which won the Chapman Award from Planet-Esme for Best Classroom Read-Aloud for 2002. Ms. Schachner had a Siamese cat named Skippy who served as the inspiration for Skippyjon Jones.Bonus CD available at URL listed on the Book jacket.Edition MSRP: $17⁹⁹ USA / $23⁹⁹(ISBN: 978-0-525-47754-9)Show more",9780525477549,Dutton Books for Young Readers
https://www.goodreads.com/book/show/244115.Skippyjon_Jones_in_Mummy_Trouble,"Skippyjon Jones in Mummy Trouble (Skippyjon Jones, #3)",cat,cat,she/her,12482,4.25,266,Judy Schachner,2006,"January 1, 2006",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435812618i/244115.jpg,"The Siamese kitty boy who thinks he is a chihuahua just can't stay out of trouble.Skippyjon Jones can't stop his overactive imagination. This time, it takes him to ancient Egypt. Who should be wiating for him there but his old Chihuahua chums? They want to visit the Under Mundo—the underworld—where mummitos""rest in peas.""But they need the brains and bravery of El Skippito, Skippyjon's Zorro-like alter ego, to answer the Finx's riddle and enter the oldy, moldy tomb of the mummy. Sounds like big trouble. But El Skipito gets the job done, yes, indeed-o.Rhymes and riddles, rollicking wordplay, andmuchfun await all the readers who have fallen in love with the kitty withgiganticoears and an even bigger hear.¡Vamonos!Judy Schnachneris the author/illustrator of the wildly popularSkippyjon Jonesseries,The Grannyman,a book about an old Siamese cat, which won the Nebraska Golden Sower Award, andYo, Vikings!,which won the Chapman Award from Planet-Esme for Best Classroom Read-Aloud for 2002. Ms. Schachner had a Siamese cat named Skippy who served as the inspiration for Skippyjon Jones.Bonus CD available at URL listed on the Book jacket.Edition MSRP: $17⁹⁹ USA / $23⁹⁹(ISBN: 978-0-525-47754-9)Show more",9780525477549,Dutton Books for Young Readers
https://www.goodreads.com/book/show/4464532-curious-george-visits-the-library,Curious George Visits the Library,monkey,monkey,he/him,12098,4.26,107,Margret Rey,2003,"August 1, 2003",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348380721i/4464532.jpg,"George is lucky to arrive at the library just in time for story hour. But it’s not easy for a little monkey to sit still too long. From selecting books to getting his very own library card, George’s day at the library makes reading fun.",9780618065653,HMH Books for Young Readers
https://www.goodreads.com/book/show/118230.My_Friend_Rabbit,My Friend Rabbit: A Picture Book,rabbit,rabbit,he/him,11453,3.9,1269,Eric Rohmann,2002,"January 1, 2002",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317066989i/118230.jpg,"Rabbit saves the day in a most ingenious way.When Mouse lets his best friend, Rabbit, play with his brand-new airplane, trouble isn't far behind. From Caldecott Honor award winner Eric Rohmann comes a brand-new picture book about friends and toys and trouble, illustrated in robust, expressive prints.My Friend Rabbitis the winner of the 2003 Caldecott Medal.",9780312367527,Square Fish
https://www.goodreads.com/book/show/127179.Library_Lion,Library Lion,lion,lion,he/him,10943,4.43,1066,Michelle Knudsen,2006,"July 25, 2006",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320438765i/127179.jpg,"An affectionate storybook tribute to that truly wonderful place: the library.Miss Merriweather, the head librarian, is very particular about rules in the library. No running allowed. And you must be quiet. But when a lion comes to the library one day, no one is sure what to do. There aren't any rules about lions in the library. And, as it turns out, this lion seems very well suited to library visiting. His big feet are quiet on the library floor. He makes a comfy backrest for the children at story hour. And he never roars in the library, at least not anymore. But when something terrible happens, the lion quickly comes to the rescue in the only way he knows how. Michelle Knudsen's disarming story, illustrated by the matchless Kevin Hawkes in an expressive timeless style, will win over even the most ardent of rule keepers.Show more",9780763622626,Candlewick Press
https://www.goodreads.com/book/show/49757370-cozy,Cozy,ox,ox,he/him,988,4.18,153,Jan Brett,2020,,,2020s,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1585632691i/49757370.jpg,"Cozy is the softest musk ox in Alaska, with the warmest fur you ever did feel. When a storm hits while he's separated from his family, he starts to feel lonely--but not for long. As the snow piles up, animals start to notice just how warm and cozy Cozy really is! One mama lemming has a bright idea . . . maybe the best place to spend the winter is under Cozy's fur!",9780593109793,G.P. Putnam's Sons Books for Young Readers
